"id","user_id","question_id","trade_id","created_at","updated_at","old_marginal","new_marginal"
3382,9864,217,84974,"2014-09-15 03:23:09.775769","2014-10-22 03:07:06.558614","[0.421846, 0.29198265, 0.05157244, 0.045983836, 0.18861504]","[0.44433972, 0.31604066, 0.052899595, 0.03889284, 0.14782722]"
3383,59,85,84987,"2014-09-15 08:15:59.567832","2014-10-22 03:07:11.914772","[0.004838073, 0.017231807, 0.042480297, 0.030101718, 0.1344163, 0.45460722, 0.31632754]","[0.004689429, 0.016702488, 0.041175537, 0.029180994, 0.13028692, 0.47135335, 0.30661142]"
3384,59,566,85000,"2014-09-15 08:42:47.811689","2014-10-22 03:07:17.258905","[0.048061572, 0.03762624, 0.29009998, 0.1853688, 0.43884337]","[0.050999645, 0.039926045, 0.3078258, 0.19654083, 0.40470767]"
3385,201,338,85020,"2014-09-15 12:28:00.711911","2014-10-22 03:07:24.38677","[0.82232374, 0.17767644]","[0.8354599, 0.16453996]"
3386,821,103,85031,"2014-09-15 13:25:06.667294","2014-10-22 03:07:29.242678","[0.5999999, 0.39999995]","[0.586297, 0.41370305]"
3387,9638,337,85033,"2014-09-15 14:09:16.48828","2014-10-22 03:07:31.842999","[0.0010109628, 0.007790827, 0.009703038, 0.18787597, 0.79361904]","[0.0010196099, 0.008044394, 0.010713926, 0.1970637, 0.7831583]"
3388,9638,338,85033,"2014-09-15 14:09:16.48828","2014-10-22 03:07:33.994306","[0.8354599, 0.16454]","[0.81758314, 0.18241687]"
3389,296,217,85045,"2014-09-15 14:28:48.207848","2014-10-22 03:07:39.131108","[0.46909437, 0.33278444, 0.05599132, 0.04202982, 0.10010001]","[0.44142944, 0.31392267, 0.056703717, 0.052055188, 0.135889]"
3390,9638,410,85047,"2014-09-15 14:34:13.952029","2014-10-22 03:07:41.786511","[0.8345185, 0.16548142]","[0.8583025, 0.1416976]"
3391,9638,217,85055,"2014-09-15 14:50:31.163547","2014-10-22 03:07:45.922875","[0.4416952, 0.3137652, 0.056701623, 0.05202378, 0.13581426]","[0.4612863, 0.3110653, 0.05509825, 0.047836576, 0.12471359]"
3392,9638,217,85056,"2014-09-15 14:50:54.410815","2014-10-22 03:07:48.315557","[0.4612863, 0.3110653, 0.05509825, 0.047836576, 0.12471359]","[0.4490572, 0.31275064, 0.056099106, 0.050450303, 0.13164283]"
3393,9638,217,85057,"2014-09-15 14:51:21.759731","2014-10-22 03:07:50.715298","[0.4490572, 0.31275064, 0.056099106, 0.050450303, 0.13164283]","[0.43864876, 0.30307677, 0.057011526, 0.05297138, 0.1482915]"
3394,9638,217,85058,"2014-09-15 14:51:42.011931","2014-10-22 03:07:53.89442","[0.43864876, 0.30307677, 0.057011526, 0.05297138, 0.1482915]","[0.44633752, 0.31022292, 0.056337506, 0.051109035, 0.13599299]"
3395,9779,102,85063,"2014-09-15 19:24:32.803821","2014-10-22 03:07:57.538476","[0.75, 0.25]","[0.73897994, 0.26102015]"
3396,9779,741,85065,"2014-09-15 19:29:09.083829","2014-10-22 03:08:00.163095","[0.5797596, 0.42024034]","[0.55144215, 0.44855776]"
3397,9638,741,85066,"2014-09-15 19:34:21.511779","2014-10-22 03:08:02.523134","[0.55144215, 0.44855776]","[0.56319565, 0.4368043]"
3398,9638,102,85068,"2014-09-15 19:36:13.063877","2014-10-22 03:08:05.162823","[0.73897994, 0.26102018]","[0.750668, 0.24933203]"
3399,2075,217,85084,"2014-09-15 23:33:26.4716","2014-10-22 03:08:11.251563","[0.44616625, 0.3107059, 0.05663313, 0.050523177, 0.13597147]","[0.4524501, 0.31503725, 0.05631471, 0.050613515, 0.12558433]"
3400,2075,217,85085,"2014-09-15 23:33:45.759757","2014-10-22 03:08:13.626589","[0.4524501, 0.31503725, 0.05631471, 0.050613515, 0.12558433]","[0.4459596, 0.3090796, 0.05683946, 0.052100707, 0.13602057]"
3401,9850,217,85099,"2014-09-16 00:01:18.041261","2014-10-22 03:08:19.242715","[0.44785365, 0.31131133, 0.056860078, 0.05117849, 0.1327965]","[0.41632178, 0.28214777, 0.0593319, 0.058621287, 0.18357724]"
3402,923,374,85103,"2014-09-16 00:01:33.198595","2014-10-22 03:08:22.374677","[0.6961323, 0.30386776]","[0.6816726, 0.31832743]"
3403,2075,217,85104,"2014-09-16 00:01:37.144626","2014-10-22 03:08:24.751214","[0.41632178, 0.28214777, 0.0593319, 0.058621287, 0.18357724]","[0.43517146, 0.29958168, 0.057854246, 0.05417199, 0.15322058]"
3404,9858,217,85106,"2014-09-16 00:01:58.142072","2014-10-22 03:08:27.399354","[0.43262455, 0.2997767, 0.0580691, 0.054724157, 0.15480559]","[0.4935394, 0.29511335, 0.052930642, 0.041518327, 0.116898336]"
3405,9685,374,85107,"2014-09-16 00:01:59.13484","2014-10-22 03:08:29.76735","[0.6816726, 0.31832743]","[0.6963572, 0.30364284]"
3406,2075,217,85110,"2014-09-16 00:02:14.073138","2014-10-22 03:08:32.611975","[0.48757517, 0.2925925, 0.05341602, 0.042868547, 0.12354779]","[0.45293373, 0.29822195, 0.056355916, 0.050321296, 0.1421672]"
3407,9859,217,85113,"2014-09-16 00:02:37.995953","2014-10-22 03:08:35.478793","[0.4574425, 0.3013337, 0.055996165, 0.04927738, 0.1359503]","[0.42175978, 0.2767069, 0.05884326, 0.05753896, 0.18515112]"
3408,9860,217,85115,"2014-09-16 00:02:45.416524","2014-10-22 03:08:38.102694","[0.42175978, 0.2767069, 0.05884326, 0.05753896, 0.18515112]","[0.41284132, 0.27055174, 0.059554853, 0.059603836, 0.19744827]"
3409,2075,217,85116,"2014-09-16 00:04:09.111974","2014-10-22 03:08:40.498985","[0.41284132, 0.27055174, 0.059554853, 0.059603836, 0.19744827]","[0.4324583, 0.2840906, 0.05798963, 0.055061925, 0.17039949]"
3410,9638,217,85117,"2014-09-16 00:04:34.656112","2014-10-22 03:08:42.886563","[0.4324583, 0.2840906, 0.05798963, 0.055061925, 0.17039949]","[0.49670333, 0.32842994, 0.05286357, 0.040187355, 0.08181582]"
3411,2075,217,85120,"2014-09-16 00:05:18.547503","2014-10-22 03:08:45.763348","[0.4938527, 0.3211141, 0.052389503, 0.042827267, 0.089816384]","[0.47723088, 0.32469335, 0.053746026, 0.046552796, 0.09777708]"
3412,2075,217,85121,"2014-09-16 00:05:41.151691","2014-10-22 03:08:48.147545","[0.47723088, 0.32469335, 0.053746026, 0.046552796, 0.09777708]","[0.45151564, 0.3044526, 0.0559703, 0.052029446, 0.13603204]"
3413,4769,217,85144,"2014-09-16 08:46:07.487605","2014-10-22 03:08:55.98692","[0.4475956, 0.3143426, 0.055197295, 0.048984434, 0.13388003]","[0.43590787, 0.31602284, 0.05610277, 0.051393546, 0.14057292]"
3414,9868,217,85147,"2014-09-16 09:20:16.604026","2014-10-22 03:08:58.862837","[0.42997643, 0.31273556, 0.056335405, 0.0513741, 0.14957835]","[0.4580536, 0.3392325, 0.056737673, 0.04019497, 0.10578131]"
3415,5282,217,85149,"2014-09-16 09:54:46.628385","2014-10-22 03:09:01.483308","[0.4580536, 0.3392325, 0.056737673, 0.04019497, 0.10578131]","[0.44222316, 0.32097346, 0.05784613, 0.045609746, 0.13334759]"
3416,9872,217,85167,"2014-09-16 11:23:01.532393","2014-10-22 03:09:08.102638","[0.43800884, 0.3117986, 0.057166528, 0.05241527, 0.14061078]","[0.46425477, 0.32792255, 0.055801425, 0.05220407, 0.09981724]"
3417,9638,217,85168,"2014-09-16 11:28:23.808031","2014-10-22 03:09:10.479384","[0.46425477, 0.32792255, 0.055801425, 0.05220407, 0.09981724]","[0.43549445, 0.3102539, 0.0572973, 0.0524355, 0.14451885]"
3418,372,764,85184,"2014-09-16 15:23:31.403724","2014-10-22 03:09:18.714937","[0.2947662, 0.70523405]","[0.30703446, 0.69296527]"
3419,372,764,85185,"2014-09-16 15:24:03.744407","2014-10-22 03:09:21.074535","[0.30703446, 0.69296527]","[0.29686156, 0.70313823]"
3420,9638,766,85192,"2014-09-16 16:09:40.56836","2014-10-22 03:09:24.946881","[0.39334947, 0.60665035]","[0.38288307, 0.6171169]"
3421,372,164,85218,"2014-09-16 20:11:11.885657","2014-10-22 03:09:33.443087","[0.30230087, 0.26043233, 0.24318092, 0.19408602]","[0.26422873, 0.2743169, 0.25669488, 0.2047596]"
3422,9806,399,85219,"2014-09-16 20:18:18.279848","2014-10-22 03:09:35.807311","[0.1690332, 0.7415672, 0.0893993]","[0.15988176, 0.75635946, 0.083758675]"
3423,1,764,85229,"2014-09-16 23:00:12.511433","2014-10-22 03:09:40.506504","[0.29485756, 0.7051424]","[0.2733708, 0.72662926]"
3424,1,765,85229,"2014-09-16 23:00:12.511433","2014-10-22 03:09:42.625061","[0.4791407, 0.52085924]","[0.4939922, 0.50600785]"
3425,1,766,85229,"2014-09-16 23:00:12.511433","2014-10-22 03:09:44.748813","[0.3828824, 0.6171175]","[0.44647837, 0.5535217]"
3426,1,769,85231,"2014-09-16 23:08:41.335605","2014-10-22 03:09:47.375106","[0.258803, 0.74119693]","[0.19700038, 0.8029996]"
3427,923,374,85232,"2014-09-17 00:00:09.64014","2014-10-22 03:09:49.758852","[0.7100019, 0.2899985]","[0.6948246, 0.3051755]"
3428,9859,217,85236,"2014-09-17 00:00:35.524043","2014-10-22 03:09:52.890752","[0.4329193, 0.3076045, 0.057285555, 0.053553708, 0.14863697]","[0.40853488, 0.2806326, 0.05952294, 0.059812237, 0.19149736]"
3429,9850,217,85237,"2014-09-17 00:00:46.606215","2014-10-22 03:09:55.287172","[0.40853488, 0.2806326, 0.05952294, 0.059812237, 0.19149736]","[0.3963426, 0.26714665, 0.060641643, 0.0629415, 0.21292752]"
3430,9685,374,85238,"2014-09-17 00:00:50.188511","2014-10-22 03:09:57.658806","[0.6948248, 0.30517557]","[0.708755, 0.29124507]"
3431,296,217,85241,"2014-09-17 00:01:25.178334","2014-10-22 03:10:00.522774","[0.3963426, 0.26714665, 0.060641643, 0.0629415, 0.21292752]","[0.43181986, 0.30636132, 0.057420205, 0.053773608, 0.15062496]"
3432,9860,217,85245,"2014-09-17 00:02:02.664979","2014-10-22 03:10:03.690935","[0.43181986, 0.30636132, 0.057420205, 0.053773608, 0.15062496]","[0.41498795, 0.28775162, 0.05895423, 0.058112897, 0.1801934]"
3433,9858,217,85246,"2014-09-17 00:02:04.567745","2014-10-22 03:10:06.058475","[0.41498795, 0.28775162, 0.05895423, 0.058112897, 0.1801934]","[0.4809759, 0.286013, 0.053537093, 0.043914948, 0.1355591]"
3434,2075,217,85247,"2014-09-17 00:02:31.047631","2014-10-22 03:10:08.435117","[0.4809759, 0.286013, 0.053537093, 0.043914948, 0.1355591]","[0.42601025, 0.2874612, 0.058049373, 0.05574134, 0.17273787]"
3435,2075,217,85248,"2014-09-17 00:02:52.195816","2014-10-22 03:10:10.840057","[0.42601025, 0.2874612, 0.058049373, 0.05574134, 0.17273787]","[0.4339306, 0.29364952, 0.057617243, 0.055425864, 0.1593768]"
3436,2075,399,85252,"2014-09-17 00:22:17.839961","2014-10-22 03:10:13.987105","[0.15697482, 0.76105833, 0.08196693]","[0.16512956, 0.74787724, 0.08699319]"
3437,296,317,85255,"2014-09-17 00:51:44.583581","2014-10-22 03:10:16.819423","[0.38548625, 0.26549187, 0.23998198, 0.07355704, 0.03548293]","[0.32527226, 0.29144314, 0.26355073, 0.08077105, 0.03896287]"
3438,2062,217,85258,"2014-09-17 01:02:40.889885","2014-10-22 03:10:19.72755","[0.43288323, 0.30357358, 0.057639286, 0.054039568, 0.15186428]","[0.44076195, 0.31172413, 0.056965925, 0.052084796, 0.13846323]"
3439,9876,152,85291,"2014-09-17 05:05:01.852013","2014-10-22 03:10:30.091303","[0.010141576, 0.009858841, 0.05819993, 0.009909117, 0.108575836, 0.098548025, 0.043442197, 0.66132456]","[0.010631367, 0.010334974, 0.06101073, 0.010387675, 0.11381953, 0.10330742, 0.045540236, 0.64496803]"
3440,9879,217,85296,"2014-09-17 07:46:48.944571","2014-10-22 03:10:35.654839","[0.4331327, 0.30354914, 0.057570312, 0.053989362, 0.15175837]","[0.416737, 0.28667054, 0.058985572, 0.058053873, 0.17955302]"
3441,296,217,85297,"2014-09-17 08:07:05.759608","2014-10-22 03:10:38.019674","[0.416737, 0.28667054, 0.058985572, 0.058053873, 0.17955302]","[0.43079966, 0.3015343, 0.057718, 0.054497413, 0.15545063]"
3442,4769,217,85298,"2014-09-17 09:10:52.552912","2014-10-22 03:10:40.414751","[0.43079966, 0.3015343, 0.057718, 0.054497413, 0.15545063]","[0.42344218, 0.2965708, 0.0581141, 0.054710444, 0.16716248]"
3443,85,217,85349,"2014-09-17 22:41:37.488146","2014-10-22 03:10:55.459244","[0.42344218, 0.2965708, 0.0581141, 0.054710444, 0.16716248]","[0.4330272, 0.3070589, 0.057226125, 0.051986173, 0.1507016]"
3444,923,374,85363,"2014-09-18 00:00:23.953796","2014-10-22 03:11:01.079048","[0.70834833, 0.2916522]","[0.693799, 0.30620095]"
3445,923,337,85366,"2014-09-18 00:00:35.028925","2014-10-22 03:11:03.962918","[0.0010234761, 0.008157729, 0.0111657595, 0.20117028, 0.77848315]","[0.0010109398, 0.0077901175, 0.009700213, 0.18785028, 0.79364854]"
3446,923,338,85366,"2014-09-18 00:00:35.028925","2014-10-22 03:11:06.127294","[0.7800002, 0.22000012]","[0.80769235, 0.19230764]"
3447,9806,399,85371,"2014-09-18 00:00:59.376304","2014-10-22 03:11:09.535049","[0.16905676, 0.7415304, 0.08941369]","[0.15989347, 0.7563407, 0.08376578]"
3448,9860,217,85372,"2014-09-18 00:01:03.916912","2014-10-22 03:11:11.959226","[0.43322623, 0.30721882, 0.057135224, 0.05313421, 0.14928551]","[0.41581437, 0.28818455, 0.0587708, 0.05770897, 0.1795214]"
3449,9859,217,85375,"2014-09-18 00:01:22.712363","2014-10-22 03:11:14.839044","[0.41581437, 0.28818455, 0.0587708, 0.05770897, 0.1795214]","[0.4000256, 0.2709246, 0.060253892, 0.061857253, 0.20693865]"
3450,9685,374,85376,"2014-09-18 00:01:35.014941","2014-10-22 03:11:17.218953","[0.693799, 0.3062009]","[0.708386, 0.29161397]"
3451,2075,217,85382,"2014-09-18 00:02:03.737983","2014-10-22 03:11:20.847706","[0.4000256, 0.27092457, 0.06025389, 0.06185725, 0.20693864]","[0.41680914, 0.28354254, 0.059234705, 0.060520407, 0.17989337]"
3452,9850,217,85386,"2014-09-18 00:02:41.087605","2014-10-22 03:11:24.003314","[0.41680914, 0.28354254, 0.059234705, 0.060520407, 0.17989337]","[0.40062955, 0.26819304, 0.0605271, 0.06351764, 0.20713265]"
3453,9858,217,85387,"2014-09-18 00:02:50.649635","2014-10-22 03:11:26.402716","[0.40062955, 0.26819304, 0.0605271, 0.06351764, 0.20713265]","[0.47052175, 0.27131468, 0.054691344, 0.047903262, 0.155569]"
3454,2075,217,85389,"2014-09-18 00:02:54.043365","2014-10-22 03:11:29.046826","[0.47052175, 0.27131468, 0.054691344, 0.047903262, 0.155569]","[0.40741163, 0.275506, 0.06037444, 0.060792416, 0.1959154]"
3455,2075,217,85390,"2014-09-18 00:03:13.787696","2014-10-22 03:11:31.434719","[0.40741163, 0.275506, 0.06037444, 0.060792416, 0.1959154]","[0.41933253, 0.28456452, 0.059594102, 0.05989015, 0.17661868]"
3456,296,217,85393,"2014-09-18 00:05:25.659605","2014-10-22 03:11:34.310883","[0.4208589, 0.28768975, 0.059000183, 0.058928125, 0.17352301]","[0.42690212, 0.30031812, 0.058027167, 0.05542752, 0.15932506]"
3457,2315,217,85399,"2014-09-18 00:13:02.587679","2014-10-22 03:11:37.943532","[0.42730477, 0.30032292, 0.05796954, 0.055680968, 0.15872179]","[0.41476408, 0.29200608, 0.05865261, 0.056179386, 0.17839788]"
3458,296,217,85401,"2014-09-18 00:13:54.834051","2014-10-22 03:11:40.590825","[0.41513985, 0.28205833, 0.06007326, 0.05792796, 0.18480067]","[0.42475626, 0.29826838, 0.05821703, 0.055725265, 0.16303311]"
3459,1,771,85422,"2014-09-18 05:37:39.577192","2014-10-22 03:11:47.946708","[0.33690673, 0.5869008, 0.02037937, 0.05581275]","[0.29755574, 0.6249969, 0.019937923, 0.05750949]"
3460,9881,217,85423,"2014-09-18 07:45:24.271724","2014-10-22 03:11:50.346795","[0.42475626, 0.29826838, 0.05821703, 0.055725265, 0.16303311]","[0.41145563, 0.28364214, 0.05938644, 0.059117652, 0.1863981]"
3461,2283,566,85430,"2014-09-18 08:55:28.544148","2014-10-22 03:11:58.526831","[0.006286552, 0.023837069, 0.1643821, 0.1701, 0.63539433]","[0.006517701, 0.024713445, 0.17042544, 0.17629924, 0.6220442]"
3462,2283,566,85431,"2014-09-18 08:56:21.349855","2014-10-22 03:12:00.895395","[0.006517701, 0.024713445, 0.17042544, 0.17629924, 0.6220442]","[0.0067351563, 0.023574874, 0.15407477, 0.1768612, 0.638754]"
3463,5282,128,85445,"2014-09-18 11:53:02.672392","2014-10-22 03:12:06.533634","[0.95, 0.05000001]","[0.9213795, 0.07862052]"
3464,1386,741,85529,"2014-09-18 18:38:42.715846","2014-10-22 03:12:29.41491","[0.5782435, 0.42175713]","[0.5917053, 0.4082947]"
3465,59,85,85533,"2014-09-18 19:37:23.948725","2014-10-22 03:12:32.555403","[0.004689494, 0.016702749, 0.041176185, 0.029181357, 0.13028897, 0.47136036, 0.30661556]","[0.0049917335, 0.017779345, 0.04383108, 0.030763512, 0.13868898, 0.4375638, 0.3263814]"
3466,9860,217,85547,"2014-09-19 00:00:23.231009","2014-10-22 03:12:38.262835","[0.54678524, 0.22685002, 0.045542903, 0.045033693, 0.13578804]","[0.5392219, 0.20345719, 0.047725968, 0.048748374, 0.16084649]"
3467,9858,217,85550,"2014-09-19 00:00:48.355876","2014-10-22 03:12:41.167015","[0.5392219, 0.20345719, 0.047725968, 0.048748374, 0.16084649]","[0.61933416, 0.18189737, 0.041190006, 0.03673778, 0.12084073]"
3468,9806,399,85551,"2014-09-19 00:00:53.103722","2014-10-22 03:12:43.559669","[0.1690566, 0.74153006, 0.089413464]","[0.15989345, 0.7563409, 0.08376563]"
3469,9881,217,85553,"2014-09-19 00:01:06.832411","2014-10-22 03:12:46.182845","[0.624279, 0.18385822, 0.04127551, 0.037051834, 0.11353534]","[0.58899903, 0.1720445, 0.04522802, 0.044025403, 0.149703]"
3470,9859,217,85562,"2014-09-19 00:02:09.503835","2014-10-22 03:12:52.711487","[0.5552828, 0.20043464, 0.05044236, 0.044137, 0.14970317]","[0.5411879, 0.17901663, 0.051416725, 0.04968063, 0.1786981]"
3471,4769,217,85564,"2014-09-19 00:03:25.491709","2014-10-22 03:12:55.346195","[0.5411879, 0.17901663, 0.051416725, 0.04968063, 0.1786981]","[0.5514812, 0.19465789, 0.050705153, 0.045632195, 0.15752351]"
3472,2075,217,85570,"2014-09-19 00:05:29.875621","2014-10-22 03:12:58.959076","[0.54956204, 0.20152092, 0.05009629, 0.04476527, 0.15405558]","[0.54026556, 0.19194214, 0.04961812, 0.04903351, 0.16914065]"
3473,2075,217,85571,"2014-09-19 00:06:01.391624","2014-10-22 03:13:01.342786","[0.54026556, 0.19194214, 0.04961812, 0.04903351, 0.16914065]","[0.558082, 0.19440004, 0.04883613, 0.04823786, 0.15044397]"
3474,296,217,85574,"2014-09-19 00:07:24.115599","2014-10-22 03:13:04.218048","[0.5591492, 0.19865096, 0.051352385, 0.05074733, 0.14009996]","[0.5450623, 0.22109753, 0.049126625, 0.049009606, 0.13570392]"
3475,4769,399,85584,"2014-09-19 00:12:26.295608","2014-10-22 03:13:08.843046","[0.15989351, 0.75634134, 0.08376566]","[0.16709305, 0.74470377, 0.088203184]"
3476,59,217,85594,"2014-09-19 08:28:17.244397","2014-10-22 03:13:14.905104","[0.5493594, 0.21838877, 0.04918555, 0.049206022, 0.13386029]","[0.543489, 0.23134063, 0.048398048, 0.047675107, 0.1290973]"
3477,176,43,85607,"2014-09-19 11:56:55.45786","2014-10-22 03:13:22.426749","[0.06558718, 0.0552745, 0.02354073, 0.020153314, 0.8354443]","[0.060557526, 0.051104583, 0.021784043, 0.018637879, 0.8479159]"
3478,9891,217,85631,"2014-09-19 14:51:18.923622","2014-10-22 03:13:30.523148","[0.5485652, 0.2308411, 0.048261285, 0.0475386, 0.12479394]","[0.50048244, 0.33379132, 0.042050578, 0.035427094, 0.08824847]"
3479,296,217,85632,"2014-09-19 14:58:51.908282","2014-10-22 03:13:32.919183","[0.50048244, 0.33379132, 0.042050578, 0.035427094, 0.08824847]","[0.5443914, 0.22212727, 0.04923628, 0.04908763, 0.1351575]"
3480,9892,217,85638,"2014-09-19 17:08:27.747984","2014-10-22 03:13:36.530983","[0.55220634, 0.22183312, 0.04898083, 0.048802678, 0.12817706]","[0.5030573, 0.3274218, 0.042559378, 0.03632094, 0.090640716]"
3481,296,217,85640,"2014-09-19 17:10:00.785398","2014-10-22 03:13:39.175705","[0.5030573, 0.3274218, 0.042559378, 0.03632094, 0.090640716]","[0.5433706, 0.23107646, 0.04855849, 0.047879934, 0.12911452]"
3482,9893,317,85641,"2014-09-19 17:10:38.615953","2014-10-22 03:13:41.586857","[0.33562988, 0.30072355, 0.24010001, 0.08334303, 0.040203556]","[0.30649862, 0.3138826, 0.2506502, 0.087000675, 0.04196796]"
3483,9893,853,85644,"2014-09-19 17:11:28.552001","2014-10-22 03:13:44.48322","[0.094932795, 0.9050672]","[0.08248942, 0.9175106]"
3484,9638,217,85670,"2014-09-20 00:00:21.544655","2014-10-22 03:13:53.086764","[0.5433706, 0.23107646, 0.04855849, 0.047879934, 0.12911452]","[0.5472411, 0.2478101, 0.047003694, 0.045133367, 0.11281166]"
3485,9806,399,85671,"2014-09-20 00:00:22.140643","2014-10-22 03:13:55.455586","[0.16905655, 0.74152994, 0.08941344]","[0.15989344, 0.7563409, 0.083765626]"
3486,9859,217,85674,"2014-09-20 00:00:59.218346","2014-10-22 03:14:00.79093","[0.54708165, 0.24794382, 0.047028966, 0.04513391, 0.11281168]","[0.5374665, 0.20600832, 0.050908595, 0.05200694, 0.15360962]"
3487,9858,217,85675,"2014-09-20 00:01:15.112774","2014-10-22 03:14:03.231082","[0.5374665, 0.20600832, 0.050908595, 0.05200694, 0.15360962]","[0.5588796, 0.23321584, 0.053074855, 0.039398298, 0.1154315]"
3488,9881,217,85678,"2014-09-20 00:01:26.872855","2014-10-22 03:14:06.219336","[0.5588796, 0.23321584, 0.053074855, 0.039398298, 0.1154315]","[0.54790944, 0.20708726, 0.05395539, 0.046354715, 0.14469327]"
3489,9860,217,85682,"2014-09-20 00:01:47.468426","2014-10-22 03:14:09.375088","[0.54790944, 0.20708726, 0.05395539, 0.046354715, 0.14469327]","[0.5424243, 0.19402292, 0.05439566, 0.049832914, 0.15932415]"
3490,5122,217,85696,"2014-09-20 00:09:34.011876","2014-10-22 03:14:14.970986","[0.5368011, 0.19009043, 0.05330227, 0.0530131, 0.16679306]","[0.5426067, 0.2087557, 0.05204641, 0.04913446, 0.14745668]"
3491,2075,217,85698,"2014-09-20 00:13:00.055708","2014-10-22 03:14:17.583373","[0.5426067, 0.2087557, 0.05204641, 0.04913446, 0.14745668]","[0.5579045, 0.20953304, 0.05126929, 0.048578497, 0.13271455]"
3492,296,317,85703,"2014-09-20 01:29:59.984046","2014-10-22 03:14:20.955055","[0.26522318, 0.27161273, 0.21689564, 0.075284496, 0.17098394]","[0.2865614, 0.26374435, 0.21058331, 0.07309647, 0.16601457]"
